    0.768250    0.002305   -0.006995    0.012936   -0.018957   -0.024305    0.028520    0.031329    0.032585    0.032239   -0.030330
    0.773200    0.002326   -0.007054    0.013039   -0.019094   -0.024454    0.028656    0.031424    0.032612    0.032173   -0.030152
    0.778150    0.002346   -0.007114    0.013142   -0.019230   -0.024602    0.028791    0.031517    0.032634    0.032101   -0.029966
    0.783100    0.002367   -0.007175    0.013246   -0.019365   -0.024749    0.028923    0.031606    0.032652    0.032023   -0.029774
    0.788050    0.002388   -0.007235    0.013349   -0.019501   -0.024896    0.029053    0.031691    0.032665    0.031940   -0.029576
    0.793000    0.002409   -0.007295    0.013453   -0.019636   -0.025041    0.029182    0.031774    0.032674    0.031850   -0.029370
    0.797950    0.002429   -0.007355    0.013556   -0.019771   -0.025185    0.029309    0.031854    0.032678    0.031755   -0.029158
    0.802900    0.002450   -0.007416    0.013659   -0.019905   -0.025329    0.029433    0.031930    0.032678    0.031655   -0.028939
    0.807850    0.002471   -0.007477    0.013763   -0.020039   -0.025471    0.029556    0.032003    0.032673    0.031548   -0.028714
    0.812800    0.002492   -0.007537    0.013866   -0.020173   -0.025612    0.029676    0.032073    0.032664    0.031436   -0.028482
    0.817750    0.002514   -0.007598    0.013970   -0.020306   -0.025752    0.029795    0.032140    0.032651    0.031319   -0.028244
    0.822700    0.002535   -0.007659    0.014073   -0.020439   -0.025892    0.029911    0.032203    0.032632    0.031195   -0.027999
    0.827650    0.002556   -0.007720    0.014177   -0.020572   -0.026030    0.030026    0.032263    0.032610    0.031066   -0.027748
    0.832600    0.002577   -0.007781    0.014280   -0.020704   -0.026167    0.030138    0.032320    0.032583    0.030932   -0.027491
    0.837550    0.002599   -0.007842    0.014383   -0.020836   -0.026303    0.030249    0.032374    0.032551    0.030791   -0.027227
    0.842500    0.002620   -0.007904    0.014487   -0.020967   -0.026438    0.030357    0.032424    0.032515    0.030646   -0.026957
    0.847450    0.002641   -0.007965    0.014590   -0.021098   -0.026571    0.030463    0.032471    0.032474    0.030494   -0.026681
    0.852400    0.002663   -0.008026    0.014694   -0.021229   -0.026704    0.030567    0.032515    0.032429    0.030338   -0.026399
    0.857350    0.002684   -0.008088    0.014797   -0.021359   -0.026836    0.030669    0.032556    0.032379    0.030175   -0.026111
    0.862300    0.002706   -0.008150    0.014900   -0.021489   -0.026966    0.030769    0.032593    0.032325    0.030007   -0.025817
    0.867250    0.002728   -0.008212    0.015004   -0.021618   -0.027095    0.030866    0.032627    0.032266    0.029834   -0.025517
    0.872200    0.002750   -0.008273    0.015107   -0.021747   -0.027223    0.030962    0.032657    0.032203    0.029655   -0.025211
    0.877150    0.002771   -0.008335    0.015210   -0.021876   -0.027350    0.031055    0.032684    0.032135    0.029471   -0.024900
    0.882100    0.002793   -0.008397    0.015313   -0.022004   -0.027476    0.031146    0.032708    0.032063    0.029282   -0.024582
    0.887050    0.002815   -0.008460    0.015416   -0.022131   -0.027601    0.031235    0.032728    0.031986    0.029087   -0.024259
    0.892000    0.002837   -0.008522    0.015520   -0.022259   -0.027724    0.031322    0.032745    0.031905    0.028887   -0.023931
    0.896950    0.002859   -0.008584    0.015623   -0.022385   -0.027846    0.031406    0.032759    0.031819    0.028682   -0.023597
    0.901900    0.002881   -0.008647    0.015726   -0.022512   -0.027967    0.031488    0.032769    0.031729    0.028471   -0.023257
    0.906850    0.002903   -0.008709    0.015829   -0.022637   -0.028087    0.031568    0.032776    0.031634    0.028255   -0.022912
    0.911800    0.002925   -0.008772    0.015932   -0.022763   -0.028205    0.031646    0.032780    0.031535    0.028034   -0.022562
    0.916750    0.002948   -0.008834    0.016035   -0.022888   -0.028323    0.031722    0.032780    0.031431    0.027808   -0.022207
    0.921700    0.002970   -0.008897    0.016137   -0.023012   -0.028439    0.031795    0.032776    0.031323    0.027577   -0.021847
    0.926650    0.002992   -0.008960    0.016240   -0.023136   -0.028554    0.031866    0.032770    0.031211    0.027340   -0.021481
    0.931600    0.003015   -0.009023    0.016343   -0.023259   -0.028667    0.031935    0.032759    0.031094    0.027099   -0.021111
    0.936550    0.003037   -0.009086    0.016446   -0.023382   -0.028779    0.032001    0.032746    0.030972    0.026853   -0.020735
    0.941500    0.003060   -0.009149    0.016548   -0.023504   -0.028890    0.032065    0.032729    0.030847    0.026601   -0.020355
    0.946450    0.003082   -0.009213    0.016651   -0.023626   -0.029000    0.032127    0.032708    0.030717    0.026345   -0.019970
    0.951400    0.003105   -0.009276    0.016753   -0.023748   -0.029109    0.032186    0.032684    0.030582    0.026084   -0.019581
    0.956350    0.003128   -0.009339    0.016856   -0.023868   -0.029216    0.032243    0.032657    0.030443    0.025818   -0.019187
    0.961300    0.003150   -0.009403    0.016958   -0.023989   -0.029321    0.032298    0.032626    0.030300    0.025548   -0.018789
    0.966250    0.003173   -0.009466    0.017060   -0.024108   -0.029426    0.032350    0.032592    0.030153    0.025272   -0.018386
    0.971200    0.003196   -0.009530    0.017162   -0.024227   -0.029529    0.032400    0.032555    0.030001    0.024992   -0.017979
    0.976150    0.003219   -0.009594    0.017265   -0.024346   -0.029631    0.032448    0.032514    0.029845    0.024708   -0.017568
    0.981100    0.003242   -0.009658    0.017367   -0.024464   -0.029731    0.032493    0.032469    0.029685    0.024418   -0.017152
    0.986050    0.003265   -0.009721    0.017468   -0.024581   -0.029830    0.032536    0.032421    0.029520    0.024125   -0.016733
    0.991000    0.003288   -0.009785    0.017570   -0.024698   -0.029928    0.032577    0.032370    0.029351    0.023826   -0.016310
    0.995950    0.003311   -0.009849    0.017672   -0.024815   -0.030024    0.032615    0.032315    0.029178    0.023524   -0.015883
    1.000900    0.003334   -0.009914    0.017774   -0.024930   -0.030119    0.032650    0.032257    0.029001    0.023217   -0.015452
    1.005850    0.003358   -0.009978    0.017875   -0.025046   -0.030212    0.032684    0.032195    0.028820    0.022906   -0.015018
    1.010800    0.003381   -0.010042    0.017977   -0.025160   -0.030305    0.032714    0.032130    0.028635    0.022590   -0.014580
    1.015750    0.003404   -0.010106    0.018078   -0.025274   -0.030395    0.032743    0.032062    0.028445    0.022270   -0.014139
    1.020700    0.003428   -0.010171    0.018179   -0.025387   -0.030484    0.032769    0.031990    0.028251    0.021946   -0.013695
    1.025650    0.003451   -0.010235    0.018280   -0.025500   -0.030572    0.032793    0.031915    0.028054    0.021618   -0.013247
    1.030600    0.003475   -0.010300    0.018381   -0.025612   -0.030659    0.032814    0.031836    0.027852    0.021286   -0.012796
    1.035550    0.003498   -0.010365    0.018482   -0.025724   -0.030744    0.032832    0.031754    0.027646    0.020950   -0.012343
    1.040500    0.003522   -0.010429    0.018583   -0.025835   -0.030827    0.032849    0.031668    0.027436    0.020610   -0.011886
    1.045450    0.003546   -0.010494    0.018684   -0.025945   -0.030909    0.032862    0.031579    0.027222    0.020267   -0.011427
    1.050400    0.003570   -0.010559    0.018784   -0.026055   -0.030990    0.032874    0.031487    0.027005    0.019919   -0.010965
    1.055350    0.003593   -0.010624    0.018885   -0.026164   -0.031069    0.032883    0.031391    0.026783    0.019568   -0.010500
    1.060300    0.003617   -0.010689    0.018985   -0.026272   -0.031147    0.032889    0.031292    0.026558    0.019213   -0.010033
    1.065250    0.003641   -0.010754    0.019085   -0.026380   -0.031223    0.032893    0.031190    0.026328    0.018855   -0.009564
    1.070200    0.003665   -0.010819    0.019185   -0.026487   -0.031298    0.032894    0.031084    0.026095    0.018493   -0.009092
    1.075150    0.003689   -0.010884    0.019285   -0.026593   -0.031371    0.032893    0.030975    0.025858    0.018127   -0.008618
    1.080100    0.003713   -0.010950    0.019384   -0.026699   -0.031443    0.032890    0.030862    0.025618    0.017758   -0.008142
    1.085050    0.003737   -0.011015    0.019484   -0.026804   -0.031513    0.032884    0.030747    0.025373    0.017386   -0.007665
    1.090000    0.003762   -0.011080    0.019584   -0.026908   -0.031581    0.032875    0.030628    0.025125    0.017010   -0.007185
    1.094950    0.003786   -0.011146    0.019683   -0.027012   -0.031649    0.032864    0.030505    0.024873    0.016632   -0.006704
    1.099900    0.003810   -0.011211    0.019782   -0.027114   -0.031714    0.032851    0.030379    0.024618    0.016250   -0.006221
    1.104850    0.003835   -0.011277    0.019881   -0.027217   -0.031778    0.032835    0.030250    0.024359    0.015865   -0.005737
    1.109800    0.003859   -0.011343    0.019980   -0.027318   -0.031841    0.032816    0.030118    0.024097    0.015477   -0.005251
    1.114750    0.003884   -0.011408    0.020078   -0.027419   -0.031902    0.032795    0.029982    0.023831    0.015087   -0.004764
    1.119700    0.003908   -0.011474    0.020177   -0.027519   -0.031961    0.032772    0.029844    0.023561    0.014693   -0.004276
    1.124650    0.003933   -0.011540    0.020275   -0.027619   -0.032019    0.032746    0.029701    0.023288    0.014297   -0.003787
    1.129600    0.003957   -0.011606    0.020373   -0.027717   -0.032075    0.032717    0.029556    0.023012    0.013898   -0.003298
    1.134550    0.003982   -0.011672    0.020471   -0.027815   -0.032130    0.032686    0.029408    0.022732    0.013496   -0.002807
    1.139500    0.004007   -0.011738    0.020569   -0.027912   -0.032183    0.032653    0.029256    0.022449    0.013092   -0.002316
    1.144450    0.004032   -0.011804    0.020667   -0.028009   -0.032235    0.032617    0.029101    0.022163    0.012685   -0.001824
    1.149400    0.004057   -0.011870    0.020764   -0.028104   -0.032285    0.032578    0.028943    0.021873    0.012276   -0.001332
    1.154350    0.004082   -0.011936    0.020862   -0.028199   -0.032333    0.032537    0.028781    0.021580    0.011865   -0.000839
    1.159300    0.004107   -0.012002    0.020959   -0.028294   -0.032380    0.032494    0.028617    0.021284    0.011451   -0.000346
    1.164250    0.004132   -0.012069    0.021056   -0.028387   -0.032425    0.032448    0.028449    0.020985    0.011035    0.000147
    1.169200    0.004157   -0.012135    0.021152   -0.028480   -0.032468    0.032399    0.028279    0.020683    0.010617    0.000640
    1.174150    0.004182   -0.012201    0.021249   -0.028572   -0.032510    0.032348    0.028105    0.020378    0.010197    0.001132
    1.179100    0.004207   -0.012268    0.021345   -0.028663   -0.032551    0.032295    0.027928    0.020070    0.009775    0.001625
    1.184050    0.004232   -0.012334    0.021441   -0.028753   -0.032589    0.032239    0.027748    0.019759    0.009352    0.002117
    1.189000    0.004258   -0.012401    0.021537   -0.028843   -0.032626    0.032180    0.027565    0.019444    0.008926    0.002608
    1.193950    0.004283   -0.012468    0.021633   -0.028931   -0.032662    0.032119    0.027379    0.019128    0.008499    0.003099
    1.198900    0.004309   -0.012534    0.021728   -0.029019   -0.032696    0.032055    0.027190    0.018808    0.008070    0.003589
    1.203850    0.004334   -0.012601    0.021824   -0.029107   -0.032728    0.031989    0.026998    0.018485    0.007640    0.004079
    1.208800    0.004360   -0.012668    0.021919   -0.029193   -0.032758    0.031921    0.026803    0.018160    0.007208    0.004567
    1.213750    0.004385   -0.012734    0.022014   -0.029278   -0.032787    0.031850    0.026605    0.017832    0.006775    0.005054
    1.218700    0.004411   -0.012801    0.022108   -0.029363   -0.032814    0.031776    0.026404    0.017501    0.006341    0.005540
    1.223650    0.004437   -0.012868    0.022203   -0.029447   -0.032840    0.031700    0.026200    0.017168    0.005905    0.006025
    1.228600    0.004462   -0.012935    0.022297   -0.029530   -0.032863    0.031622    0.025993    0.016833    0.005469    0.006508
    1.233550    0.004488   -0.013002    0.022391   -0.029612   -0.032886    0.031541    0.025783    0.016494    0.005031    0.006990
    1.238500    0.004514   -0.013069    0.022485   -0.029694   -0.032906    0.031457    0.025571    0.016154    0.004592    0.007470
    1.243450    0.004540   -0.013136    0.022578   -0.029774   -0.032925    0.031371    0.025356    0.015811    0.004153    0.007949
